Product URL,Name,Rating,Number of Ratings,Number of Reviews,OS,Resolution Type,Resolution Pixels,Launch Year,Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/kodak-matrix-189-cm-75-inch-qled-ultra-hd-4k-smart-google-tv-dolby-atmos-vision/p/itm0c74d15eede00?pid=TVSGQEFU59HPZQRH&lid=LSTTVSGQEFU59HPZQRHKUVWOO&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_124&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGQEFU59HPZQRH.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,KODAK Matrix 189 cm (75 inch) QLED Ultra HD (4K) Smart Google TV With Dolby Atmos and Dolby Vision,4.8,6,0,Google TV,ultra hd (4k),3840x2160,2023,1,69999,149999,53 
https://www.flipkart.com/acer-advanced-series-80-01-cm-32-inch-hd-ready-led-smart-google-tv-1-5gb-ram-16gb-storage-30w-dolby-audio/p/itm0c05938ae43f0?pid=TVSGPGXBKAZWM2U9&lid=LSTTVSGPGXBKAZWM2U9ZZRDBT&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_125&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGPGXBKAZWM2U9.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,"Acer Advanced I Series 80.01 cm (32 inch) HD Ready LED Smart Google TV with 1.5GB RAM, 16GB Storage, 3...",4.2,13499,1462,Google TV,hd ready,1366x768,2023,1,9999,20999,52 
https://www.flipkart.com/kodak-139-cm-55-inch-qled-ultra-hd-4k-smart-google-tv-hdr-10-40w-sound-output/p/itm0c74d15eede00?pid=TVSGHBGYYKF7RRQ7&lid=LSTTVSGHBGYYKF7RRQ7WPPMSU&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_126&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGHBGYYKF7RRQ7.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,KODAK 139 cm (55 inch) QLED Ultra HD (4K) Smart Google TV HDR 10+ & 40W Sound Output,4.5,4762,982,Google TV,ultra hd (4k),3840x2160,2022,1,30890,59999,48 
https://www.flipkart.com/innoq-spectra-108-cm-43-inch-full-hd-led-smart-android-tv-30w-boom-speakers-1000-apps-games-mobile-screen-connect-pixel-colour-enhancer/p/itma4040d3812639?pid=TVSH3FXYZMKUDXYV&lid=LSTTVSH3FXYZMKUDXYVOZSZCS&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_127&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSH3FXYZMKUDXYV.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,InnoQ Spectra 108 cm (43 inch) Full HD LED Smart Android TV with 30W Boom Speakers| 1000+ Smart Apps -...,4,3354,382,Android,full hd,1920x1080,2024,1,12990,39990,67 
https://www.flipkart.com/kodak-126-cm-50-inch-qled-ultra-hd-4k-smart-google-tv-hdr-10-40w-sound-output/p/itm0c74d15eede00?pid=TVSGHBGYE9MZJYHX&lid=LSTTVSGHBGYE9MZJYHXGAYQRU&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_128&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGHBGYE9MZJYHX.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,KODAK 126 cm (50 inch) QLED Ultra HD (4K) Smart Google TV HDR 10+ & 40W Sound Output,4.5,4762,982,Google TV,ultra hd (4k),3840x2160,2022,1,26599,49999,46 
https://www.flipkart.com/kodak-matrix-108-cm-43-inch-qled-ultra-hd-4k-smart-google-tv-dolby-atmos-hdr-10/p/itm0c74d15eede00?pid=TVSH2YXQWVPYNANZ&lid=LSTTVSH2YXQWVPYNANZG3NBLP&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_129&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSH2YXQWVPYNANZ.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,KODAK Matrix 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV Dolby Atmos & HDR 10,4.5,4762,982,Google TV,ultra hd (4k),3840x2160,2024,1,20999,31999,34 
https://www.flipkart.com/marq-flipkart-60-cm-24-inch-hd-ready-led-tv-2024/p/itm1d8dfccd459d1?pid=TVSH2KYNDMV3XUQ2&lid=LSTTVSH2KYNDMV3XUQ2L9HQDR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_130&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSH2KYNDMV3XUQ2.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,MarQ by Flipkart 60 cm (24 inch) HD Ready LED TV 2024 Edition,4.1,6768,553,N/A,hd ready,1366x768,2024,1,5999,15000,60 
https://www.flipkart.com/blaupunkt-cybersound-g2-series-108-cm-43-inch-full-hd-led-smart-android-tv-dolby-digital-plus-48-w-sound-output/p/itm4a4c48379c152?pid=TVSGQFRYDYEFXCYN&lid=LSTTVSGQFRYDYEFXCYNTFJ64X&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_131&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGQFRYDYEFXCYN.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Blaupunkt CyberSound G2 Series 108 cm (43 inch) Full HD LED Smart Android TV with Dolby Digital Plus &...,4.4,15919,3408,Android,full hd,1080x1920,2023,1,17499,29999,41 
https://www.flipkart.com/realme-techlife-cinesonic-140-cm-55-inch-ultra-hd-4k-led-smart-google-tv-2024/p/itmc4314f4bc7215?pid=TVSH33ZRUDHDKKMG&lid=LSTTVSH33ZRUDHDKKMGHISYJ8&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_132&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSH33ZRUDHDKKMG.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,realme TechLife CineSonic 140 cm (55 inch) Ultra HD (4K) LED Smart Google TV 2024 Edition,4.3,2553,231,Google TV,ultra hd (4k),3840x2160,2024,1,30999,62999,50 
https://www.flipkart.com/infinix-y1-plus-80-cm-32-inch-hd-ready-led-smart-linux-tv-2024-jio-cinema-hotstar-prime-video-youtube-zee5-sony-liv/p/itmbf958e63823eb?pid=TVSHYX23AYT3JWFJ&lid=LSTTVSHYX23AYT3JWFJ91WSH5&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_133&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSHYX23AYT3JWFJ.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Infinix Y1 Plus 80 cm (32 inch) HD Ready LED Smart Linux TV 2024 Edition with Jio Cinema/ Hotstar/ Pri...,3.8,1366,117,Linux,hd ready,1366x768,2024,1,8499,16999,50 
https://www.flipkart.com/acer-super-series-127-cm-50-inch-qled-ultra-hd-4k-smart-google-tv-android-14-black-memc-allm-vrr-ai-picture-optimisation-80w-pro-speakers-giga-bass-dolby-vision-atmos/p/itm7918c74dac71b?pid=TVSH2VWZAYKNVMHA&lid=LSTTVSH2VWZAYKNVMHAHAVE1S&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_134&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSH2VWZAYKNVMHA.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Acer Super Series 127 cm (50 inch) QLED Ultra HD (4K) Smart Google TV Android 14 (Black) | MEMC | ALLM...,4.1,714,75,Google TV,ultra hd (4k),3840x2160,2024,1,32999,66999,50 
https://www.flipkart.com/motorola-envisionx-127-cm-50-inch-ultra-hd-4k-led-smart-google-tv-inbuilt-box-speakers/p/itm0c069441a14aa?pid=TVSGRFZNVQNJG29Z&lid=LSTTVSGRFZNVQNJG29ZJGRS3W&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_135&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGRFZNVQNJG29Z.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,MOTOROLA EnvisionX 127 cm (50 inch) Ultra HD (4K) LED Smart Google TV with Inbuilt Box Speakers,4.3,6372,617,Google TV,ultra hd (4k),3840x2160,2023,1,27999,51999,46 
https://www.flipkart.com/kodak-164-cm-65-inch-qled-ultra-hd-4k-smart-google-tv-dolby-vision-atmos/p/itm0c74d15eede00?pid=TVSGHBGYTGBH3PZF&lid=LSTTVSGHBGYTGBH3PZFV5RCIR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_136&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGHBGYTGBH3PZF.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,KODAK 164 cm (65 inch) QLED Ultra HD (4K) Smart Google TV with Dolby Vision & Atmos,4.5,4762,982,Google TV,ultra hd (4k),3840x2160,2022,1,43999,84999,48 
https://www.flipkart.com/motorola-envisionx-102-cm-40-inch-full-hd-led-smart-google-tv-inbuilt-box-speakers/p/itmf38c39f16a68b?pid=TVSGRFZNMPKT7RVK&lid=LSTTVSGRFZNMPKT7RVKSUI7LY&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&spotlightTagId=TrendingId_ckf%2Fczl&srno=s_6_137&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGRFZNMPKT7RVK.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,MOTOROLA EnvisionX 102 cm (40 inch) Full HD LED Smart Google TV with Inbuilt Box Speakers,4.2,8587,824,Google TV,full hd,1920x1080,2023,1,17499,28999,39 
https://www.flipkart.com/thomson-fa-series-80-cm-32-inch-hd-ready-led-smart-android-tv-dolby-digital-plus-11/p/itmd1f23f51d665c?pid=TVSGZ8GQEPCENXHC&lid=LSTTVSGZ8GQEPCENXHCH5HUZX&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&spotlightTagId=FkPickId_ckf%2Fczl&srno=s_6_138&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGZ8GQEPCENXHC.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Thomson FA Series 80 cm (32 inch) HD Ready LED Smart Android TV with Dolby Digital Plus & Android 11,4.3,122839,21567,Android,hd ready,1366x768,2023,1,9999,17999,44 
https://www.flipkart.com/reliance-80-cm-32-inch-full-hd-led-smart-webos-tv-2024-next-generation-thinq-ai-platform-ott-apps-like-jio-cinema-netflix-prime-video-disney-hotstar-more-than-5000-apps-frameless-design-magic-remote/p/itm67e7f66ffc464?pid=TVSH5VVF2NPGQU2V&lid=LSTTVSH5VVF2NPGQU2V1EPSQO&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_139&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSH5VVF2NPGQU2V.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Reliance 80 cm (32 inch) Full HD LED Smart WebOS TV 2024 Edition with Next Generation ThinQ AI Smart W...,4.7,13,2,WebOS,full hd,1920x1080,2024,1,12999,29990,56 
https://www.flipkart.com/blaupunkt-quantum-dot-108-cm-43-inch-qled-ultra-hd-4k-smart-google-tv-dolby-vision-50w-sound-output/p/itm2d49ef5a63a8c?pid=TVSGSHZRAYDWF6ZF&lid=LSTTVSGSHZRAYDWF6ZFEIIGXP&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_140&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGSHZRAYDWF6ZF.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Blaupunkt Quantum Dot 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV Dolby Vision & 50W Sound Out...,4.5,9182,2276,Google TV,N/A,N/A,2023,1,21499,33999,36 
https://www.flipkart.com/redmi-xiaomi-mi-108-cm-43-inch-ultra-hd-4k-led-smart-firetv-os-7-tv-12000-apps-alexa-voice-control-airplay-2-hdr-10-hlg-vivid-picture-engine-dolby-audio-dts-hd-dts-virtual-x/p/itmfc87fc421c8bf?pid=TVSHFYGRBZNCZZUT&lid=LSTTVSHFYGRBZNCZZUTMXANIM&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_141&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSHFYGRBZNCZZUT.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,REDMI by Xiaomi MI 108 cm (43 inch) Ultra HD (4K) LED Smart FireTv OS 7 TV with 12000+ Apps| Alexa Voi...,4.2,11687,728,FireTv OS 7,ultra hd (4k),3840x2160,2023,1,19999,42999,53 
https://www.flipkart.com/acer-80-cm-32-inch-hd-ready-led-smart-android-tv-1-5gb-ram-16gb-storage/p/itm0c05938ae43f0?pid=TVSGSP4FYMT2JZYE&lid=LSTTVSGSP4FYMT2JZYERDOKPK&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_142&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGSP4FYMT2JZYE.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Acer 80 cm (32 inch) HD Ready LED Smart Android TV with Android TV | 1.5GB RAM | 16GB Storage,3.6,5,0,Android,hd ready,1366x768,2023,1,14499,24999,42 
https://www.flipkart.com/acer-advanced-series-108-cm-43-inch-full-hd-led-smart-google-tv-30w-dolby-audio-16gb-storage-hdr10/p/itmb58c590284fdd?pid=TVSGPGXB4VRU7GWB&lid=LSTTVSGPGXB4VRU7GWBDWFWF9&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_6_143&otracker=search&otracker1=search&fm=Search&iid=83f7b010-3e71-4200-adc0-07891fa7c68a.TVSGPGXB4VRU7GWB.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,"Acer Advanced I Series 108 cm (43 inch) Full HD LED Smart Google TV with 30W Dolby Audio, 16GB Storage...",4.1,7286,781,Google TV,full hd,1080x1920,2023,1,17999,32999,45 
https://www.flipkart.com/acer-g-plus-series-127-cm-50-inch-ultra-hd-4k-led-smart-google-tv-black-2024-model/p/itm5bd98976cc8c1?pid=TVSH6VHZ7N7GHZHA&lid=LSTTVSH6VHZ7N7GHZHAIZQDEZ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_145&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSH6VHZ7N7GHZHA.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Acer G plus Series 127 CM (50 inch) Ultra HD (4K) LED Smart Google TV with (black) 2024 Model,4,487,49,Google TV,ultra hd (4k),3840x2160,2024,2,26999,63999,57 
https://www.flipkart.com/panasonic-80-cm-32-inch-hd-ready-led-smart-google-tv/p/itmc8778c03279a1?pid=TVSGZCADSWQ587ZB&lid=LSTTVSGZCADSWQ587ZBU3KXUR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_146&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSGZCADSWQ587ZB.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Panasonic 80 cm (32 inch) HD Ready LED Smart Google TV,4.2,2961,520,Google TV,hd ready,1366x768,2023,1,15490,20990,26 
https://www.flipkart.com/thomson-fa-series-108-cm-43-inch-full-hd-led-smart-android-tv-dolby-digital-plus-11/p/itmd1f23f51d665c?pid=TVSGZ8GQDGNYHDPR&lid=LSTTVSGZ8GQDGNYHDPRQLWMGK&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_147&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSGZ8GQDGNYHDPR.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Thomson FA Series 108 cm (43 inch) Full HD LED Smart Android TV with Dolby Digital Plus & Android 11,4.3,122839,21567,Android,full hd,1080x1920,2023,1,16999,29999,43 
https://www.flipkart.com/thomson-fa-series-100-cm-40-inch-full-hd-led-smart-android-tv-dolby-digital-plus-11/p/itmd1f23f51d665c?pid=TVSGZ8GQXXD8HQRU&lid=LSTTVSGZ8GQXXD8HQRUMNF2RD&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_148&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSGZ8GQXXD8HQRU.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Thomson FA Series 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Digital Plus & Android 11,4.3,122839,21567,Android,full hd,1080x1920,2023,1,14499,26999,46 
https://www.flipkart.com/realme-techlife-cinesonic-q-165-cm-65-inch-qled-ultra-hd-4k-smart-google-tv/p/itmb9427e4a1bbb5?pid=TVSH3YBHMBFYQXRV&lid=LSTTVSH3YBHMBFYQXRVSAFBFM&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_149&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSH3YBHMBFYQXRV.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,realme TechLife CineSonic Q 165 cm (65 inch) QLED Ultra HD (4K) Smart Google TV,4.3,3372,372,Google TV,ultra hd (4k),3840x2160,2024,1,42999,85999,50 
https://www.flipkart.com/realme-techlife-cinesonic-q-127-cm-50-inch-qled-ultra-hd-4k-smart-google-tv/p/itm39b20d487131b?pid=TVSH3YBH8YJG2TFB&lid=LSTTVSH3YBH8YJG2TFBQ64AA8&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_150&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSH3YBH8YJG2TFB.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,realme TechLife CineSonic Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Google TV,4.3,3372,372,Google TV,ultra hd (4k),3840x2160,2024,1,28999,60999,52 
https://www.flipkart.com/sansui-109-cm-43-inch-ultra-hd-4k-led-smart-google-tv-2024-zen-panel-dolby-audio-filmmaker-mode/p/itm6b31a89c82b3c?pid=TVSH2E822UMG8GNM&lid=LSTTVSH2E822UMG8GNMFUVH11&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_151&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSH2E822UMG8GNM.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Sansui 109 cm (43 inch) Ultra HD (4K) LED Smart Google TV 2024 Edition with Zen Panel Dolby Audio & Fi...,4,13,2,Google TV,ultra hd (4k),3840x2160,2024,1,24299,41990,42 
https://www.flipkart.com/foxsky-109-cm-43-inch-qled-ultra-hd-4k-smart-google-tv-dolby-audio-hdr10-2024/p/itmfecd5abca1ecb?pid=TVSH2Z3BHEWGZKVZ&lid=LSTTVSH2Z3BHEWGZKVZJPNRHY&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_152&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSH2Z3BHEWGZKVZ.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,"Foxsky 109 cm (43 inch) QLED Ultra HD (4K) Smart Google TV Dolby Audio, HDR10 ( 2024)",4.1,1628,361,Google TV,ultra hd (4k),1920x1080,2024,1,17999,45499,60 
https://www.flipkart.com/acer-pro-series-108-cm-43-inch-full-hd-led-smart-google-tv-2024-android-14-black-16gb-storage-30w-dolby-audio/p/itm9d9c9ba87d42f?pid=TVSH2VWZU2PFXGYY&lid=LSTTVSH2VWZU2PFXGYYMP9MCW&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_153&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSH2VWZU2PFXGYY.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Acer I PRO Series 108 cm (43 inch) Full HD LED Smart Google TV 2024 Edition with Android 14 (Black) | ...,4.1,7286,781,Google TV,full hd,1920x1080,2024,1,18999,43999,56 
https://www.flipkart.com/hisense-e68n-139-cm-55-inch-qled-ultra-hd-4k-smart-google-tv-dolby-vision-atmos-far-field-voice-control-smooth-motion-rate/p/itm8b88693283b3f?pid=TVSHFA9EVDXFPF9M&lid=LSTTVSHFA9EVDXFPF9M9V9PKN&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_154&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSHFA9EVDXFPF9M.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Hisense E68N 139 cm (55 inch) QLED Ultra HD (4K) Smart Google TV Dolby Vision Atmos Far Field Voice Co...,4.2,2316,420,Google TV,ultra hd (4k),3840x2160,2024,1,37999,64999,41 
https://www.flipkart.com/sony-80-cm-32-inch-hd-ready-led-smart-google-tv-2024/p/itm5b88c0e95f25f?pid=TVSHYP2ENZRVYSYU&lid=LSTTVSHYP2ENZRVYSYULEAOFD&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_155&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSHYP2ENZRVYSYU.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,SONY 80 cm (32 inch) HD Ready LED Smart Google TV 2024 Edition,4.6,574,77,Google TV,hd ready,1366x768,2024,1,25490,34900,26 
https://www.flipkart.com/thomson-world-cup-108-cm-43-inch-full-hd-led-smart-linux-tv-40-w-sound-output-bezel-less-design/p/itmb15cbb4209e66?pid=TVSGTF8SKFFQBRR8&lid=LSTTVSGTF8SKFFQBRR8HMCJEJ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_156&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSGTF8SKFFQBRR8.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Thomson World Cup 108 cm (43 inch) Full HD LED Smart Linux TV with 40 W Sound Output & Bezel-Less Desi...,4.3,44087,5908,Linux,full hd,1920x1080,2023,1,15499,22999,32 
https://www.flipkart.com/iffalcon-tcl-u62-139-cm-55-inch-ultra-hd-4k-led-smart-google-tv-24w-dolby-audio-hdr10-bezel-less-design/p/itm3f5d503f783b2?pid=TVSGGJTQPBRFGGZK&lid=LSTTVSGGJTQPBRFGGZKXB2HSI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_157&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSGGJTQPBRFGGZK.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,"iFFALCON by TCL U62 139 cm (55 inch) Ultra HD (4K) LED Smart Google TV with 24W Dolby Audio, HDR10 and...",4.2,72639,8013,Google TV,ultra hd (4k),3840x2160,2022,1,23999,73990,67 
https://www.flipkart.com/infinix-109-cm-43-inch-qled-full-hd-smart-google-tv/p/itm4ac4e758c30ba?pid=TVSH46HKHYVMYNMR&lid=LSTTVSH46HKHYVMYNMRUJJHOK&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_158&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSH46HKHYVMYNMR.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Infinix 109 cm (43 inch) QLED Full HD Smart Google TV,4,494,53,Google TV,full hd,1920x1080,2024,1,16999,24999,32 
https://www.flipkart.com/motorola-envisionx-140-cm-55-inch-ultra-hd-4k-led-smart-google-tv-inbuilt-box-speakers-dolby-audio/p/itm1f2c37bbb8226?pid=TVSGRFZNG6FY3D2S&lid=LSTTVSGRFZNG6FY3D2SWPWE8S&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_159&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSGRFZNG6FY3D2S.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,MOTOROLA EnvisionX 140 cm (55 inch) Ultra HD (4K) LED Smart Google TV with Inbuilt Box Speakers & Dolb...,4.3,6372,617,Google TV,ultra hd (4k),3840x2160,2023,1,31999,56790,43 
https://www.flipkart.com/lg-uq7550-108-cm-43-inch-ultra-hd-4k-led-smart-webos-tv-alpha5-ai-processor-gen5-sound-pro-super-upscaling-60-hz-refresh-rate-game-optimizer-magic-remote/p/itmf2095fc2f357c?pid=TVSGQQDYDZ6HZVUH&lid=LSTTVSGQQDYDZ6HZVUHFD2NHF&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_7_160&otracker=search&otracker1=search&fm=Search&iid=8187e263-6032-4e73-8375-6c49a3200f3f.TVSGQQDYDZ6HZVUH.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,"LG UQ7550 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor Gen5, AI Sound Pr...",4.4,3941,306,WebOS,ultra hd (4k),3840x2160,2023,1,30990,47990,35 
